source,target,edge_type,weight
hashtag:psicologos,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violencias,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciadigital,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violencias,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:saludmentalchile,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violenciadegenero,hashtag:violenciadigital,hashtag_cooccurrence,11
hashtag:violenciadegenero,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:violenciadegenero,hashtag:violenciaonline,hashtag_cooccurrence,2
hashtag:violenciadegenero,hashtag:violencias,hashtag_cooccurrence,1
hashtag:violenciadegenero,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:violenciadegenero,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violenciadigital,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:violenciadigital,hashtag:violenciaonline,hashtag_cooccurrence,2
hashtag:violenciadigital,hashtag:violencias,hashtag_cooccurrence,1
hashtag:violenciadigital,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violenciaeninternet,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:violenciaeninternet,hashtag:violencias,hashtag_cooccurrence,1
hashtag:violenciaeninternet,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:violenciaeninternet,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violenciaonline,hashtag:violencias,hashtag_cooccurrence,1
hashtag:violenciaonline,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:violenciaonline,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violencias,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:violencias,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:violenciasexual,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:13ngrooming,hashtag:abusosexualdigital,hashtag_cooccurrence,3
hashtag:13ngrooming,hashtag:jujuyhabladegrooming,hashtag_cooccurrence,3
hashtag:13ngrooming,hashtag:yodigonoalgrooming,hashtag_cooccurrence,3
hashtag:abusosexualdigital,hashtag:jujuyhabladegrooming,hashtag_cooccurrence,3
hashtag:abusosexualdigital,hashtag:yodigonoalgrooming,hashtag_cooccurrence,3
hashtag:jujuyhabladegrooming,hashtag:yodigonoalgrooming,hashtag_cooccurrence,3
hashtag:abusoinfantil,hashtag:abusosexualdigital,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:concienciasocial,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:grooming,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:luchacontraelabusosexualinfantil,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:luchacontralapedofilia,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:abusoinfantil,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:concienciasocial,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:grooming,hashtag_cooccurrence,5
hashtag:abusosexualdigital,hashtag:luchacontraelabusosexualinfantil,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:luchacontralapedofilia,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:grooming,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:luchacontraelabusosexualinfantil,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:luchacontralapedofilia,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:concienciasocial,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:grooming,hashtag:luchacontraelabusosexualinfantil,hashtag_cooccurrence,1
hashtag:grooming,hashtag:luchacontralapedofilia,hashtag_cooccurrence,1
hashtag:grooming,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:grooming,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:grooming,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:luchacontraelabusosexualinfantil,hashtag:luchacontralapedofilia,hashtag_cooccurrence,1
hashtag:luchacontraelabusosexualinfantil,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:luchacontraelabusosexualinfantil,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:luchacontraelabusosexualinfantil,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:luchacontralapedofilia,hashtag:misionutopia,hashtag_cooccurrence,1
hashtag:luchacontralapedofilia,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:luchacontralapedofilia,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:misionutopia,hashtag:ongargentina,hashtag_cooccurrence,1
hashtag:misionutopia,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:ongargentina,hashtag:redmundialcontraelacoso,hashtag_cooccurrence,1
hashtag:abuso,hashtag:abusosexualdigital,hashtag_cooccurrence,1
hashtag:abuso,hashtag:ciberacoso,hashtag_cooccurrence,2
hashtag:abuso,hashtag:entrevista,hashtag_cooccurrence,1
hashtag:abuso,hashtag:interview,hashtag_cooccurrence,1
hashtag:abuso,hashtag:medios,hashtag_cooccurrence,1
hashtag:abuso,hashtag:news,hashtag_cooccurrence,1
hashtag:abuso,hashtag:noticias,hashtag_cooccurrence,1
hashtag:abuso,hashtag:radio,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:entrevista,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:interview,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:medios,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:news,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:noticias,hashtag_cooccurrence,1
hashtag:abusosexualdigital,hashtag:radio,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:entrevista,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:interview,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:medios,hashtag_cooccurrence,2
hashtag:ciberacoso,hashtag:news,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:noticias,hashtag_cooccurrence,3
hashtag:ciberacoso,hashtag:radio,hashtag_cooccurrence,1
hashtag:entrevista,hashtag:interview,hashtag_cooccurrence,1
hashtag:entrevista,hashtag:medios,hashtag_cooccurrence,1
hashtag:entrevista,hashtag:news,hashtag_cooccurrence,1
hashtag:entrevista,hashtag:noticias,hashtag_cooccurrence,1
hashtag:entrevista,hashtag:radio,hashtag_cooccurrence,1
hashtag:interview,hashtag:medios,hashtag_cooccurrence,1
hashtag:interview,hashtag:news,hashtag_cooccurrence,1
hashtag:interview,hashtag:noticias,hashtag_cooccurrence,1
hashtag:interview,hashtag:radio,hashtag_cooccurrence,1
hashtag:medios,hashtag:news,hashtag_cooccurrence,1
hashtag:medios,hashtag:noticias,hashtag_cooccurrence,1
hashtag:medios,hashtag:radio,hashtag_cooccurrence,1
hashtag:news,hashtag:noticias,hashtag_cooccurrence,1
hashtag:news,hashtag:radio,hashtag_cooccurrence,1
hashtag:noticias,hashtag:radio,hashtag_cooccurrence,1
